File,SAPT Coulomb
SSI-184PHE-205THR-1,-1.6857
SSI-184PHE-209LEU-1,-0.5352
SSI-184PHE-225TRP-1,-2.6170
SSI-184PHE-228VAL-1,-1.7055
SSI-184PHE-238MET-1,-2.0699
SSI-184PHE-255TRP-1,-1.2165
SSI-184THR-220ALA-1,-0.4090
SSI-184VAL-225GLU-1,-0.3699
SSI-185PHE-190LYS-1,-1.0411
SSI-185TYR-220PHE-1,-2.9120
SSI-185VAL-224ILE-1,-0.9007
SSI-185VAL-228TYR-1,-1.4320
SSI-186CYS-192PHE-1,-1.4885
SSI-186GLU-189LYS-1,-101.6462
SSI-186LYS-191VAL-1,-0.0973
SSI-186LYS-191VAL-2,-0.4362
SSI-186TYR-273GLU-1,4.6657
SSI-186VAL-208PRO-1,-0.6315
SSI-186VAL-223LEU-1,-0.5607
SSI-187LYS-193THR-1,-0.6701
SSI-187LYS-193THR-2,-0.2961
SSI-188LYS-225GLU-1,-1.7721
SSI-189THR-199LYS-1,-1.8319
SSI-189THR-205PHE-1,-1.5289
SSI-189THR-207GLU-1,-37.2236
SSI-189TYR-232ALA-1,-1.4107
SSI-190ARG-235LEU-1,-0.2233
SSI-190LYS-193GLU-1,-103.1900
SSI-190PHE-199LEU-1,-1.5312
SSI-191LEU-219TRP-2,-1.8168
SSI-191TRP-229TRP-1,-0.0737
SSI-192GLN-197VAL-1,-0.4706
SSI-192ILE-242LEU-1,-0.5131
SSI-192SER-269ARG-1,-8.2567
SSI-193HIE-248MET-1,-1.1722
SSI-193HIE-301MET-1,-2.8150
SSI-194ASP-269ARG-1,-118.5858
SSI-194ILE-205LEU-1,-0.2564
SSI-194PHE-198PHE-1,-2.1739
SSI-194PHE-201LYS-1,-2.3457
SSI-194PHE-217PHE-1,-0.6261
SSI-194PHE-233ALA-1,-1.6276
SSI-194PHE-237ILE-1,-1.3956
SSI-194PHE-241TYR-1,-1.2036
SSI-195ASP-241TYR-1,2.0635
SSI-195LEU-205PHE-1,-0.9065
SSI-195LEU-237ILE-1,-0.5205
SSI-195LEU-269ARG-1,-1.0929
SSI-195PRO-198PHE-1,-1.9333
SSI-196HIE-218GLU-1,11.9704
SSI-196HIE-221MET-1,-1.2362
SSI-196HIE-249ILE-1,-0.6189
SSI-196HIE-249ILE-2,-1.7602
SSI-197TYR-201LEU-1,-1.1331
SSI-197TYR-252PRO-1,-2.3207
SSI-197TYR-284LEU-1,-0.4885
SSI-198ASN-201LYS-1,-1.2722
SSI-198PHE-205PHE-1,-1.3620
SSI-198PHE-217PHE-1,-0.7797
SSI-198PHE-284LEU-1,-0.8850
SSI-198PHE-287LEU-1,-0.8375
SSI-199LYS-207GLU-1,-104.5794
SSI-200TRP-204ASN-1,-2.7668
SSI-201LEU-284LEU-1,-0.2027
SSI-201SER-209ASN-1,-3.7241
SSI-202TYR-212ILE-1,-0.4240
SSI-202TYR-241TYR-1,-3.2278
SSI-203VAL-291ILE-1,-0.3163
SSI-205LEU-212ILE-1,-0.3824
SSI-205MET-223ASP-2,-3.1189
SSI-205MET-224MET-1,-1.8769
SSI-205THR-209LEU-1,-0.3503
SSI-206ASP-210TYR-1,-31.2585
SSI-206VAL-231TYR-1,-1.2687
SSI-207PRO-216VAL-1,-0.9561
SSI-208ALA-214PHE-1,-0.7864
SSI-209TYR-214PHE-1,-4.4581
SSI-210GLU-213LYS-1,-103.4270
SSI-210TYR-216ASP-1,-0.3762
SSI-210TYR-286TYR-1,-1.1545
SSI-211ASP-214LYS-1,-109.7875
SSI-211PRO-245ILE-1,-0.5040
SSI-212ALA-221GLU-1,-0.8826
SSI-212ILE-243LYS-1,-0.1430
SSI-212PRO-215ILE-1,-0.8334
SSI-214ILE-217PHE-1,-1.0174
SSI-215ALA-282PHE-1,-1.0817
SSI-217PHE-234TYR-1,-1.1861
SSI-217PHE-247ALA-1,-0.7798
SSI-217PHE-249TRP-1,-1.7257
SSI-218ALA-249TRP-1,-2.0641
SSI-218ALA-258TRP-1,-1.3116
SSI-219SER-229TRP-1,-1.8373
SSI-219VAL-222TYR-1,-0.9016
SSI-219VAL-222TYR-2,-1.0379
SSI-219VAL-272ALA-1,-0.7205
SSI-219VAL-286TYR-1,-0.8655
SSI-219VAL-288LEU-1,-0.9632
SSI-220ALA-256THR-1,-0.2632
SSI-220ALA-286TYR-1,-1.7502
SSI-221GLU-226LYS-1,-2.2694
SSI-221GLU-230LYS-1,-105.1319
SSI-221GLU-231TYR-1,2.7420
SSI-221GLU-262SER-1,-26.9499
SSI-221GLU-263SER-1,-23.0733
SSI-221GLU-265GLU-1,85.8486
SSI-222ALA-249ILE-1,-0.7247
SSI-223ASP-286TYR-1,1.7480
SSI-223ASP-288LEU-1,-1.4323
SSI-223ASP-289SER-1,-31.1286
SSI-223LEU-227ASN-1,-2.3811
SSI-224MET-229PHE-1,-1.1537
SSI-224MET-229PHE-2,-0.9608
SSI-225ASN-228ARG-1,-0.7608
SSI-225TRP-228VAL-1,-0.8315
SSI-225TRP-252GLU-1,-0.5624
SSI-226LEU-233LYS-1,-0.3120
SSI-226LEU-247VAL-1,-0.5532
SSI-226LEU-294TYR-1,-1.0982
SSI-226LEU-294TYR-2,-0.9876
SSI-226LYS-262SER-1,-20.9614
SSI-227HIE-255SER-1,-1.8974
SSI-227HIE-256LEU-1,-1.3681
SSI-227HIE-289SER-1,-3.0877
SSI-228ARG-232GLU-2,-84.7979
SSI-228VAL-254THR-1,-1.1661
SSI-232PRO-290LEU-1,-1.1715
SSI-234ASN-237ASN-1,-0.4254
SSI-234LEU-260LYS-1,-0.6163
SSI-234LEU-262VAL-1,-0.5361
SSI-234LEU-286TRP-1,-1.7727
SSI-234LEU-286TRP-2,-0.8225
SSI-235VAL-294ALA-1,-0.3947
SSI-236ILE-258LEU-1,-0.5603
SSI-236ILE-260ALA-1,-0.8782
SSI-236PHE-262VAL-1,-1.5542
SSI-236PHE-279ILE-2,-0.9719
SSI-236PHE-282GLU-1,-0.8279
SSI-237ILE-267ILE-1,-1.3604
SSI-237ILE-269ARG-1,-1.1238
SSI-237TRP-246PRO-1,-1.9605
SSI-237TRP-249ALA-1,-1.0392
SSI-237TRP-263ASP-1,1.4144
SSI-238MET-247PRO-1,-1.1982
SSI-238MET-255TRP-1,-1.8175
SSI-239ASP-244THR-1,-2.2787
SSI-239ASP-271PRO-1,-9.5399
SSI-240ASP-270SER-1,-25.3450
SSI-240PRO-268LEU-1,-0.7564
SSI-241ARG-272GLU-1,-90.1528
SSI-243LEU-269HIE-1,-0.8358
SSI-244SER-294TYR-1,-0.9481
SSI-245ILE-250ILE-1,-0.4790
SSI-245PRO-248GLU-1,-1.2322
SSI-248MET-298ARG-1,-1.0919
SSI-249ILE-269MET-1,-0.4705
SSI-249ILE-276ILE-1,-0.4208
SSI-249ILE-297PHE-1,-0.8247
SSI-249ILE-300LEU-1,-0.7333
SSI-250ILE-255TRP-1,-0.5724
SSI-250ILE-255TRP-2,-2.5617
SSI-251LEU-269MET-1,-1.4889
SSI-252PRO-258ALA-1,-1.2297
SSI-253ALA-261THR-1,-1.7248
SSI-253ALA-302SER-1,-1.5836
SSI-255TRP-261VAL-1,-1.3237
SSI-258LEU-261VAL-1,-1.2201
SSI-261VAL-266VAL-1,-0.5486
SSI-264ILE-271LEU-1,-0.6544
SSI-270SER-283LEU-1,-0.5007
SSI-273PRO-283LEU-1,-0.5301
SSI-274ILE-279LYS-1,-1.3733
SSI-275ASN-278LEU-1,-1.3773
